商家名,商圈,类型,评分,城市,人均价格
湘见徽味,清河,湘菜,8.733333333333333,北京,90
小潇湘府,回龙观,湘菜,8.366666666666667,北京,92
辣度湘菜,颐和园,湘菜,8.366666666666665,北京,78
沱江小镇,对外经贸,湘菜,8.9,北京,111
花舍·紫丁湘菜馆,朝外大街/世贸天阶,湘菜,8.4,北京,92
燕郊烧鸽子,朝阳区,东北菜,8.833333333333334,北京,115
95号酱骨·一块豆腐,五道口,东北菜,8.533333333333333,北京,80
才姐炖菜馆,青年路,东北菜,8.166666666666666,北京,81
二胖家铁锅炖大鹅,青年路,东北菜,9.0,北京,96
湖畔居灶台鱼农家菜,雁栖湖,东北菜,8.666666666666666,北京,124
山河屯铁锅炖,左家庄,东北菜,9.066666666666668,北京,108
小汤山东北锅台鱼,小汤山镇,东北菜,8.299999999999999,北京,94
带你去趟佳木斯,青年路,东北菜,8.200000000000001,北京,115
喜鼎海胆水饺,三里屯/工体,东北菜,9.066666666666666,北京,165
缘福乡村铁锅炖民宿,八达岭,东北菜,9.0,北京,86
鸽子窝,六里桥/丽泽桥,东北菜,8.933333333333334,北京,118
止观小馆,王府井/东单,东北菜,8.966666666666667,北京,521
北李妈妈菜,望京,东北菜,8.700000000000001,北京,80
粗粮人家,东四十条,东北菜,8.9,北京,92
王老六铁锅炖鱼,左家庄,东北菜,9.066666666666668,北京,122
金掌勺东北菜,西红门,东北菜,7.800000000000001,北京,75
鑫手勺招牌酱骨,北下关,东北菜,8.500000000000002,北京,76
粗粮馆,黄村,东北菜,8.566666666666668,北京,63
灶台鱼,昌平镇,东北菜,8.766666666666667,北京,101
雪松宾馆·吉人缘餐厅,牡丹园/北太平庄,东北菜,8.1,北京,95
龙港酒楼,复兴门,东北菜,7.6000000000000005,北京,102
