商家名,商圈,类型,评分,城市,人均价格
老奶奶臭豆腐干,珠江路沿线,小吃,8.133333333333335,南京,8
食物招领,珠江路沿线,快餐简餐,9.066666666666668,南京,25
贵州米线,湖南路,米线,8.133333333333333,南京,22
朱记小郑酥烧饼,秦虹村/中华门,快餐简餐,8.033333333333333,南京,10
金中鸭血粉丝汤,三牌楼,快餐简餐,8.133333333333333,南京,13
哎抖猪蹄,新街口地区,小吃快餐,8.5,南京,25
华成油鸡卤菜店,升州路/集庆路,熟食熏酱,8.433333333333334,南京,32
刘佬大香蛙馆,升州路/集庆路,小吃,8.5,南京,110
田螺大大螺蛳粉,新街口地区,小吃快餐,8.9,南京,28
章云板鸭,升州路/集庆路,熟食熏酱,7.833333333333333,南京,46
玛马艾脆皮水磨年糕,湖南路,小吃,8.666666666666666,南京,4
插花牛肉汤,莫愁湖/水西门,小吃快餐,7.933333333333334,南京,29
馨罗朝鲜冷面,珠江路沿线,快餐简餐,8.166666666666666,南京,32
菌子街野生菌捞饭米线,新街口地区,快餐简餐,8.566666666666668,南京,26
刘长兴,火车站/玄武湖,江浙小吃,8.266666666666667,南京,24
骑世堡·爆汁牛排汉堡,珠江路沿线,西式快餐,8.033333333333333,南京,32
清真·盛源祥,新街口地区,快餐简餐,8.0,南京,18
道童年包点,草场门/龙江,包子,8.233333333333334,南京,22
鸭小妹鸭血粉丝,夫子庙地区,快餐简餐,8.733333333333333,南京,22
云龙湖阿喆米线,新街口地区,米线,7.733333333333333,南京,26
唛秆绳老街油赞子,珠江路沿线,快餐简餐,7.900000000000001,南京,16
小林记桂林米粉,新街口地区,桂林米粉,8.5,南京,21
幺小二·锅魁·小面,新街口地区,快餐简餐,8.233333333333333,南京,18
正春园 汤包,莫愁湖/水西门,包子,8.233333333333333,南京,28
滇派π•米线專門店,珠江路沿线,米线,8.5,南京,24
彩霞街炸鸡店,升州路/集庆路,炸鸡炸串,8.233333333333333,南京,18
闵记炸鸡,建邺万达,炸鸡炸串,8.299999999999999,南京,18
遇椿·古法汤包,新街口地区,包子,8.733333333333333,南京,22
京和风食堂·锅物串烧定食,新街口地区,日式简餐/快餐,8.166666666666666,南京,55
加燃炸物,新街口地区,炸鸡炸串,7.8,南京,55
嗨皮儿·现蒸面皮板烧煎饼,新街口地区,快餐简餐,8.933333333333334,南京,29
武汉米粑,常府街/长白街,小吃,8.533333333333333,南京,5
味真馄饨,建邺万达,馄饨|抄手|扁食,8.166666666666666,南京,16
大潘记鸭血粉丝,红庙街区,快餐简餐,8.3,南京,17
大哞牛馆,仙林大学城,快餐简餐,8.9,南京,54
何氏河豚鱼,升州路/集庆路,快餐简餐,8.166666666666666,南京,59
满分炸串铺,新街口地区,炸鸡炸串,8.766666666666666,南京,27
金陵杨家馄饨店,新街口地区,馄饨|抄手|扁食,7.7,南京,11
皆道拌麻辣烫·麻辣拌,珠江路沿线,麻辣烫,8.533333333333333,南京,33
乾扬米酒店小木屋,托乐嘉,快餐简餐,8.133333333333333,南京,46
苏亦铭蟹黄汤包,湖南路,包子,7.8,南京,31
豚丼超厚猪扒饭,浦口区,小吃快餐,7.666666666666667,南京,36
老南京大三元特色传统点心,南大/南师大,小吃,7.833333333333333,南京,30
發玖發炸鸡,新街口地区,炸鸡炸串,8.299999999999999,南京,13
常四汤包,雄州,包子,7.5,南京,35
京华汤包,火车站/玄武湖,包子,8.133333333333335,南京,19
鼎泰丰,新街口地区,包子,8.066666666666666,南京,147
汤小青重庆豆花,山西路/湖南路,小吃快餐,8.766666666666666,南京,46
柳州螺蛳粉,新街口地区,小吃快餐,8.5,南京,21
卓粤拉肠,珠江路沿线,快餐简餐,8.033333333333333,南京,21
川式炸匠铺·红小六,新街口地区,炸鸡炸串,8.533333333333333,南京,14
阿财菜饼,新街口地区,小吃,8.233333333333333,南京,8
李氏锅贴馆,新街口地区,生煎/锅贴,7.966666666666668,南京,22
清真·莲湖糕团店,夫子庙地区,小吃,6.3,南京,20
牛魔丸·广东潮汕小吃,新街口地区,小吃,8.433333333333334,南京,11
成都尹水餃·錦成,新街口地区,小吃快餐,8.433333333333334,南京,19
芬记无名小店,新街口地区,小吃,7.566666666666666,南京,43
笑云开汤包店,珠江路沿线,包子,8.0,南京,19
金陵鸡蛋汉堡,新街口地区,西式快餐,8.333333333333334,南京,10
万利记老长沙现制小吃社,仙林大学城,米线,7.633333333333333,南京,40
米店,夫子庙地区,日本料理,9.133333333333333,南京,137
椥辻料理·咖喱蛋包饭专门店,新街口地区,日本料理,8.5,南京,36
逆鳞,升州路/集庆路,日本料理,9.1,南京,135
舞渔‧冲绳料理,虹悦城,日本料理,8.866666666666667,南京,117
池奈·日式咖喱蛋包饭,新街口地区,日本料理,8.6,南京,39
争鲜回转寿司,新街口地区,寿司,8.433333333333332,南京,69
一恩ラーメン拉面,珠江路沿线,日式面条,8.866666666666667,南京,25
きくじろう东京烧肉style,奥体中心,日式烧烤/烤肉,9.0,南京,217
沐之玫瑰和牛饭专门店,常府街/长白街,日本料理,9.0,南京,106
牛武侍寿喜烧,浦口区,日本料理,8.933333333333334,南京,78
小川料理,新街口地区,日本料理,8.533333333333333,南京,83
米贩传奇,新街口地区,日本料理,9.1,南京,100
一禾阪神,新街口地区,日式铁板烧,8.700000000000001,南京,85
寿司沼津港,浦口区,日本料理,8.666666666666668,南京,104
福·燒鳥酒場,凤凰西街,日本料理,9.066666666666668,南京,131
龙神居酒屋·深夜食堂,新街口地区,日本料理,9.033333333333333,南京,143
松瀾·燒鳥酒場,新街口地区,日本料理,8.166666666666666,南京,95
本格石牛烧,珠江路沿线,日本料理,9.033333333333333,南京,81
一绪禾牛烧肉放题,常府街/长白街,日式烧烤/烤肉,7.966666666666666,南京,124
谷山和风日式料理,浦口区,日本料理,8.833333333333334,南京,103
深夜屋里食堂-深夜食堂,湖南路,日本料理,9.1,南京,131
藤原布二,南大/南师大,日式铁板烧,9.033333333333333,南京,173
渔寿司,新街口地区,寿司,9.133333333333333,南京,132
水林间寿喜烧专门店,紫峰购物广场,日式火锅,9.1,南京,216
鱼四季创作日本料理,新街口地区,日本料理,9.166666666666666,南京,351
鸟焱烧物,珠江路沿线,日本料理,9.166666666666666,南京,179
京牧·炭火烧肉,集庆门大街,日式烧烤/烤肉,8.9,南京,159
深夜食堂,草场门/龙江,日本料理,9.0,南京,140
啊啦·极味居酒屋,夫子庙地区,日本料理,9.166666666666666,南京,139
和牛寿喜烧·炎寿司,应天大街/文体路,日本料理,8.333333333333334,南京,213
虹料理,玄武区,日式自助,9.033333333333333,南京,249
渔膳,新街口地区,日本料理,9.233333333333333,南京,324
肥前屋·活烤鰻魚の人気專門店,夫子庙地区,日本料理,8.566666666666668,南京,70
都野菜寿喜锅,东山镇,日式火锅,8.266666666666666,南京,124
山猿屋·日式居酒屋,新街口/五台山体育中心,日本料理,8.9,南京,97
職,江宁大学城,日本料理,8.933333333333334,南京,88
唐也食叁,新街口地区,日本料理,9.0,南京,82
菊次郎·家庭烧肉,仙林大学城,日本料理,8.700000000000001,南京,116
解牛 围炉烤肉,夫子庙地区,日式烧烤/烤肉,9.133333333333333,南京,199
大福气日本料理,草场门/龙江,日式自助,8.1,南京,208
一風堂拉面,新街口地区,日式面条,8.833333333333334,南京,69
鸭川食堂,应天大街/文体路,日本料理,8.833333333333334,南京,158
一滕家日本料理,新街口地区,日本料理,9.066666666666668,南京,117
浮醉日式音乐居酒屋,珠江路沿线,日本料理,7.966666666666666,南京,117
風林火山,珠江路沿线,日本料理,8.933333333333332,南京,110
意鱼·京都燒肉,新街口地区,日式烧烤/烤肉,8.766666666666666,南京,212
筑味日式料理,夫子庙地区,日本料理,9.1,南京,271
千禧家日式料理,新街口地区,日本料理,8.933333333333335,南京,90
赤坂亭·M9和牛放题,草场门/龙江,日式铁板烧,8.799999999999999,南京,328
未卜小酒馆·日本料理,夫子庙地区,日本料理,9.1,南京,131
橘焱胡同烧肉,新街口地区,日式烧烤/烤肉,9.166666666666666,南京,359
萬福炭火烤肉日本料理,新街口地区,日式烧烤/烤肉,9.066666666666666,南京,210
鳗亭·鐡板燒·日本料理,珠江路沿线,日本料理,9.233333333333333,南京,303
岩料理,奥体中心,日本料理,8.566666666666666,南京,228
KOKUU·有曰融合料理,国际博览中心/元通,日本料理,9.133333333333333,南京,274
eata本味寿司料理,苜蓿园,寿司,9.1,南京,102
狸御屋日料创作·酒处,南京艺术学院/龙江,日本料理,8.533333333333333,南京,217
本鲔居酒屋·深夜食堂,新街口地区,日本料理,9.066666666666668,南京,173
烧肉放映室2.0,夫子庙地区,日式烧烤/烤肉,9.2,南京,266
鮨極kiwami,湖南路,日本料理,9.2,南京,1580
笑門日本料理店,百家湖,日本料理,9.033333333333333,南京,185
五郎丸·创意日料,珠江路沿线,日本料理,8.833333333333334,南京,109
村上一屋,新街口地区,日本料理,8.733333333333333,南京,73
令和屋日本料理,夫子庙地区,日本料理,9.066666666666668,南京,96
蝉月料亭,珠江路沿线,日式自助,8.766666666666667,南京,213
火麒麟·烧肉·寿喜烧,奥体中心,日式烧烤/烤肉,8.700000000000001,南京,263
久和喜,建邺区,日本料理,9.0,南京,316
伊兹铁板烧甄品店,山西路/湖南路,日式铁板烧,8.766666666666667,南京,102
隐泉酒肆·炭烧夜食,新街口地区,日本料理,8.6,南京,84
肉店·澳洲和牛专门店,升州路/集庆路,日式烧烤/烤肉,9.133333333333333,南京,195
本湖月日本料理,火车站/玄武湖,日本料理,9.2,南京,300
喜鹊·洋风和食,建邺万达,日本料理,8.566666666666666,南京,154
期哒和牛寿喜烧,铁心桥/楚翘城,日式火锅,9.066666666666666,南京,120
SORA,百家湖,日本料理,9.066666666666668,南京,1393
蜗先森寿司外卖专门店,新街口地区,寿司,8.833333333333334,南京,77
新之助铁板烧料理,常府街/长白街,日式铁板烧,8.4,南京,162
京岚日式料理,升州路/集庆路,日本料理,9.166666666666666,南京,280
丼房烧肉定食餐厅,百家湖,日式烧烤/烤肉,8.9,南京,35
赋·日式料理,常府街/长白街,日本料理,8.533333333333333,南京,130
琥家拉面,国际博览中心/元通,日式面条,8.066666666666666,南京,61
小句号日本料理,江宁万达,日本料理,9.1,南京,124
大渔铁板烧,集庆门大街,日式铁板烧,8.1,南京,225
豚骨屋,仙林大学城,日式面条,7.633333333333334,南京,40
一鲔料理,南京艺术学院/龙江,日本料理,9.0,南京,107
松膳日本料理炭火烤肉,新街口地区,日本料理,9.1,南京,166
麵将王日式豚骨蘸面拉面店,虹悦城,日式面条,8.9,南京,43
kanpeki完璧·御和牛,南京国际博览中心/元通,日式烧烤/烤肉,9.033333333333333,南京,616
昭和伍拾肆,珠江路沿线,日本料理,9.033333333333333,南京,114
熊本の家,新街口地区,寿司,8.766666666666666,南京,76
宽渡,夫子庙地区,日本料理,9.0,南京,459
割烹·炭隐,升州路/集庆路,日本料理,8.7,南京,1471
稻田熹·深夜料理,奥体中心,日本料理,8.333333333333334,南京,130
渡良人·日式创意料理,建邺万达,日本料理,9.1,南京,102
桜の千渡,江浦,日本料理,8.966666666666667,南京,83
厨小鳗·鳗鱼饭,火车站/玄武湖,日本料理,9.0,南京,68
龍烧物,珠江路沿线,日本料理,8.966666666666667,南京,147
露·日式烧肉,常府街/长白街,日式烧烤/烤肉,8.666666666666666,南京,141
笑門料理VS烧肉競技,新街口地区,日本料理,9.033333333333333,南京,154
熊串烧亭居酒屋,珠江路沿线,日本料理,9.133333333333333,南京,131
首尔大排档,新街口地区,韩国料理,8.966666666666667,南京,108
猫抓烤肉,新街口地区,韩国料理,9.2,南京,104
弘大烤肉,新街口地区,韩国料理,8.733333333333333,南京,95
新村又来屋韩国料理,新街口地区,韩国料理,9.1,南京,77
博欧姆新派韩国料理·炸鸡,新街口地区,韩国料理,7.900000000000001,南京,74
本家韩国料理,新街口地区,韩国料理,9.066666666666666,南京,142
请回答1988·韩国烤肉,建邺万达,韩国料理,9.1,南京,114
BOPEYE·波派炸鸡,新街口地区,韩国料理,9.066666666666668,南京,70
麻喜大,仙林大学城,韩国料理,8.866666666666667,南京,77
韩聚OPPABAR,山西路/湖南路,韩国料理,9.133333333333333,南京,86
Showoppa,南大/南师大,韩国料理,8.666666666666666,南京,94
天汉亭韩国拌饭,新街口地区,韩国料理,8.266666666666666,南京,43
喜来馆韩式料理,苜蓿园,韩国料理,8.866666666666667,南京,88
青春分食,仙林大学城,韩国料理,8.700000000000001,南京,57
金氏韩国料理,珠江路沿线,韩国料理,9.033333333333333,南京,58
清潭洞烤肉,新街口地区,韩国料理,8.633333333333333,南京,110
蔘PLUS参鸡汤,国际博览中心/元通,韩国料理,8.566666666666666,南京,75
阿爸饭桌,南大/南师大,韩国料理,8.733333333333333,南京,83
一松亭韩国料理,新街口地区,韩国料理,8.333333333333334,南京,106
亲爱的创意韩国料理,高新区,韩国料理,8.066666666666666,南京,71
喜来稀肉서래갈매기,虹悦城,韩国料理,8.733333333333333,南京,117
安鹤宫韩朝料理,珠江路沿线,韩国料理,8.633333333333333,南京,56
分米鸡DM Chicken,新街口地区,韩国料理,8.866666666666667,南京,86
无穹花韩国料理,珠江路沿线,韩国料理,8.366666666666665,南京,81
My ChicKen传统韩国炸鸡,新街口地区,韩国料理,9.166666666666666,南京,65
锦醴韩国料理,南京南站/明发,韩国料理,8.466666666666667,南京,46
薰井洞·韩国美食集市,万寿商业街,韩国料理,7.433333333333333,南京,35
小牛哈尼韩式水煎肉,新街口地区,韩国料理,9.066666666666668,南京,73
安东鸡,珠江路沿线,韩国料理,8.933333333333334,南京,98
玩吧韩国料理,新街口地区,韩国料理,8.9,南京,96
济物浦,仙林大学城,韩国料理,9.033333333333333,南京,60
无穹花·今子韩国料理,新街口地区,韩国料理,8.6,南京,79
清潭洞炸酱,大学城,韩国料理,7.966666666666666,南京,39
大家韩国料理·炸鸡烤肉,尧化门街区,韩国料理,8.933333333333334,南京,102
the Frypan韩国炸鸡啤酒,紫金山/中山陵,韩国料理,9.033333333333333,南京,56
梅屋料理,仙林大学城,韩国料理,8.833333333333334,南京,82
咸平家韩国料理,大成名店,韩国料理,8.933333333333334,南京,89
多来料理,仙林大学城,韩国料理,8.866666666666667,南京,55
同堂韩国料理,常府街/长白街,韩国料理,8.233333333333333,南京,59
丰茂韩国料理,新街口地区,韩国料理,8.3,南京,57
泰熙家,新街口地区,韩国料理,8.466666666666667,南京,37
K14石锅轩,新街口地区,韩国料理,7.8999999999999995,南京,31
茉莉·茉莉韩式料理,大学城,韩国料理,8.866666666666667,南京,58
黄金包饭供需间,弘阳广场/新一城,韩国料理,8.833333333333334,南京,39
石板王韩式烧烤,仙林大学城,韩国料理,8.766666666666667,南京,91
月影韩国餐厅,南大/南师大,韩国料理,8.366666666666667,南京,81
海龙家韩国料理,东山镇,韩国料理,8.766666666666666,南京,84
首尔家韩国料理,南大/南师大,韩国料理,8.333333333333334,南京,86
白玉烧烤,仙林大学城,韩国料理,8.8,南京,98
朴家韩国料理,环宇城,韩国料理,8.6,南京,91
Tic-Tac嘀嗒新派韩餐,南京信息工程大学,韩国料理,8.966666666666667,南京,38
韩庆熙料理,江浦,韩国料理,8.6,南京,51
高丽亭韩国料理,尧化门,韩国料理,8.866666666666667,南京,98
可家福石锅坊,南大和园,韩国料理,8.333333333333334,南京,35
铃子香韩国料理,花生唐购物公园,韩国料理,7.533333333333334,南京,0
木盆家·韩国料理,南大/南师大,韩国料理,8.166666666666666,南京,50
潘家韩国料理,南大/南师大,韩国料理,8.433333333333335,南京,50
韩石亭韩国拌饭,湖南路,韩国料理,8.833333333333334,南京,25
炸鸡情侣·韩国料理,大学城,韩国料理,8.633333333333333,南京,57
天逸居韩国料理,苜蓿园,韩国料理,8.466666666666667,南京,76
庆善园韩国料理,珠江路沿线,韩国料理,7.933333333333333,南京,78
长寿村韩国料理,江宁万达,韩国料理,8.433333333333334,南京,92
韩石屋,火车站/玄武湖,韩国料理,8.466666666666667,南京,34
韩食妈妈韩国料理,明故宫/后宰门,韩国料理,8.066666666666666,南京,50
蜜呀韩国料理店,仙林大学城,韩国料理,8.299999999999999,南京,54
福辣辣韩式料理,弘阳广场/印象汇,韩国料理,8.233333333333333,南京,52
SCHOOL BUS 韩国料理,仙林大学城,韩国料理,8.1,南京,51
阿里郎餐吧,溧水区,韩国料理,7.633333333333333,南京,0
掌上韩品,仙林大学城,韩国料理,7.8,南京,50
宝贝小吃,紫金山/中山陵,韩国料理,8.366666666666667,南京,33
金家韩国料理烤串,火车站/玄武湖,韩国料理,8.466666666666667,南京,73
鱼籽村秘制拌饭,草场门/龙江,韩国料理,8.633333333333333,南京,24
布莱恩炸鸡,江浦,韩国料理,8.133333333333333,南京,46
名家韩国料理,仙林大学城,韩国料理,8.033333333333333,南京,113
枫堂里餐厅,江宁金鹰/1912,韩国料理,7.900000000000001,南京,59
詹姆司芝士排骨,江浦,韩国料理,7.833333333333333,南京,68
小金胖韩国年糕料理,开发区,韩国料理,8.833333333333334,南京,43
拌来拌去韓式石鍋拌飯,大学城,韩国料理,8.933333333333335,南京,19
咕咕鸡韩国料理,南大/南师大,韩国料理,8.466666666666667,南京,66
尚轩韩国料理,玉桥市场,韩国料理,8.533333333333333,南京,77
韩式石锅拌饭,莫愁湖/水西门,韩国料理,8.499999999999998,南京,19
味乐韩国屋,火车站/玄武湖,韩国料理,7.7,南京,0
石锅拌饭,南大/南师大,韩国料理,7.833333333333333,南京,21
新罗韩国料理,国际博览中心/元通,韩国料理,7.7,南京,127
茂一扎韩式料理,尧化门,韩国料理,7.633333333333333,南京,77
MyChicKen传统韩国炸鸡,新街口地区,韩国料理,8.299999999999999,南京,52
石锅房,南大/南师大,韩国料理,8.1,南京,20
玛喜思密达韩国料理,钟学北路/南湾营,韩国料理,7.900000000000001,南京,81
希味韩料,紫荆广场,韩国料理,7.933333333333334,南京,61
新韩尚韩式石锅拌饭,新街口地区,韩国料理,7.900000000000001,南京,17
韩城攻略,明发滨江,韩国料理,7.599999999999999,南京,0
韩金亭韩国拌饭,新街口地区,韩国料理,8.0,南京,24
明洞烤肉,托乐嘉,韩国料理,8.200000000000001,南京,64
大邻洞首尔炸鸡,东山镇,韩国料理,8.366666666666667,南京,62
釜山石锅拌饭,火车站/玄武湖,韩国料理,7.599999999999999,南京,19
伊美来韩国传统料理,莫愁湖/水西门,韩国料理,7.5,南京,40
图们烧烤韩膳坊韩国料理,大学城,韩国料理,7.466666666666666,南京,34
宏升韩国料理,雄州,韩国料理,8.1,南京,58
大家韩国料理,万达广场,韩国料理,6.966666666666666,南京,0
柠檬炸鸡&啤酒,仙林大学城,韩国料理,7.966666666666666,南京,24
米纸越南小馆·PHO,新街口地区,东南亚菜,9.0,南京,68
亚坤,新街口地区,东南亚菜,7.333333333333333,南京,55
普艾斯·泰 POETS·Thai泰国菜餐厅酒吧,新街口地区,东南亚菜,9.133333333333333,南京,168
泰果东南亚餐厅,夫子庙地区,东南亚菜,9.166666666666666,南京,100
米辣·新泰式料理,夫子庙地区,东南亚菜,8.5,南京,129
明泰谷泰国休闲餐厅,新街口地区,东南亚菜,9.133333333333333,南京,109
忆暹罗·金泰国餐厅,夫子庙地区,东南亚菜,8.766666666666667,南京,125
星怡会·新加坡新美食,新街口地区,东南亚菜,8.666666666666666,南京,127
simply thai天泰,新街口地区,东南亚菜,8.733333333333333,南京,165
泰姬玛哈印度料理,新街口地区,东南亚菜,8.5,南京,77
米纸越南小馆,新街口地区,东南亚菜,9.033333333333333,南京,75
囍亚饭店·PHO·越南风味餐厅,国际博览中心/元通,南洋中菜,9.033333333333333,南京,115
大叻越南风味餐厅,金鹰奥莱城,东南亚菜,8.799999999999999,南京,89
清真·中巴餐,托乐嘉,东南亚菜,8.833333333333334,南京,60
罗勒东南亚餐厅,南京国际博览中心/元通,东南亚菜,9.0,南京,117
甘尼仕印度餐厅酒吧,火车站/玄武湖,东南亚菜,9.0,南京,143
西贡堤岸越南餐厅,珠江路沿线,东南亚菜,8.799999999999999,南京,76
曼谷街头,新街口地区,东南亚菜,8.566666666666666,南京,76
HUONG VIET越南餐厅,清凉门大街,东南亚菜,7.833333333333333,南京,58
诤记泰式快餐,集庆门大街,东南亚菜,8.066666666666668,南京,14
泰皇泰厚,摄山,东南亚菜,8.833333333333334,南京,100
蓝象,高新区,东南亚菜,8.0,南京,82
暹罗时光泰国餐厅,明发滨江,东南亚菜,9.0,南京,93
咖麦乐食集·东南亚餐厅,国际博览中心/元通,东南亚菜,9.033333333333333,南京,93
清真·AL-JANNAT 佳纳特印度餐厅,湖南路,东南亚菜,8.933333333333332,南京,76
印度料理玛莎拉餐厅,学则路,东南亚菜,8.533333333333333,南京,104
清真·Zaika乍伊卡印度餐厅,托乐嘉,东南亚菜,7.900000000000001,南京,65
香樟华苹酒店NINE餐厅,汤山镇,南洋中菜,8.366666666666667,南京,275
国际青年会议酒店·锦上妆餐厅,国际博览中心/元通,南洋中菜,8.299999999999999,南京,126
星雅翡翠主题餐厅,莫愁湖/水西门,南洋中菜,6.733333333333334,南京,104
柠檬鱼,江宁科学园,东南亚菜,8.233333333333333,南京,71
泰凰菠萝饭,仙林大学城,东南亚菜,7.400000000000001,南京,0
科依诺尔中巴餐厅KOHINOOR,胜太路沿线,东南亚菜,7.133333333333333,南京,0
逻泰泰,常府街/长白街,南洋中菜,7.5,南京,0
咖喱先生,南京南站/明发,南洋中菜,6.8,南京,28
觅食主义,孝陵卫/森林摩尔,东南亚菜,7.0,南京,0
水西门日租房,莫愁湖/水西门,南洋中菜,0.0,南京,0
小新咖喱屋,浦口区,东南亚菜,6.933333333333334,南京,0
越洋记,奥体中心,东南亚菜,7.0,南京,0
咖喱至尊,仙林大学城,南洋中菜,7.0,南京,0
柠檬鱼米线,仙林大学城,东南亚菜,6.900000000000001,南京,0
唐人街秘制咖喱抓饭,大学城,南洋中菜,6.900000000000001,南京,0
小弥·柠檬鱼,东山镇,东南亚菜,7.099999999999999,南京,66
Eggsoul蛋魂,新街口地区,西餐,8.9,南京,54
La Mia Casa意式小馆,南大/南师大,意大利菜,9.166666666666666,南京,137
DOGTOWN BURGER,珠江路沿线,西餐,9.066666666666668,南京,72
Au86Brunch&Coffee House澳芮白咖啡美食餐厅,珠江路沿线,西餐,9.033333333333333,南京,127
西堤牛排,新街口地区,牛排,8.866666666666667,南京,179
EAT.食社餐厅,南大/南师大,西餐,9.0,南京,88
Kilig Brunch&Cafe,新街口地区,西餐,9.0,南京,109
COMMUNE,珠江路沿线,西餐,9.033333333333333,南京,93
No Worries澳式餐吧,国际博览中心/元通,西餐,9.166666666666666,南京,157
Hakusan 白山,常府街/长白街,西餐,7.866666666666667,南京,120
Gagee星球,南大/南师大,西餐,8.833333333333334,南京,37
么哈,环亚凯瑟琳广场,西餐,8.633333333333333,南京,83
CACO  HOUSE,升州路/集庆路,西餐,9.1,南京,87
HERB SPICE,升州路/集庆路,西餐,9.066666666666668,南京,147
ROOMMATE美式餐吧,新街口地区,西餐,9.2,南京,131
L'Arôme芳芳法国餐厅,新街口地区,西餐,9.1,南京,393
EN SPACE恩空间,秦虹村/中华门,牛排,9.166666666666666,南京,275
烟熏的猪Smoking Pig BBQ,九龙湖滨天地,西餐,7.733333333333333,南京,112
土耳其多拿餐厅Turkish Doner&Kebab,仙林大学城,西餐,8.933333333333334,南京,96
EGoN,升州路/集庆路,西餐,8.433333333333334,南京,433
见舍咖啡·西餐,南大/南师大,西餐,9.066666666666668,南京,99
BUTTER,升州路/集庆路,西餐,8.9,南京,82
Belongs·蔓海鲜扒房,百家湖,牛排,8.533333333333333,南京,177
24K‘runch 澳式餐吧,新街口地区,西餐,8.799999999999999,南京,79
波派蛋元气轻食,珠江路沿线,西餐,8.933333333333332,南京,25
PINTXOS,新街口地区,西餐,8.733333333333333,南京,160
SALSA MEX 莎莎·麦克西,新街口地区,西餐,9.066666666666666,南京,68
WILD荒野异国街区餐酒吧,应天大街/文体路,西餐,9.166666666666666,南京,266
龙厨·棠 DRAGON KITCHEN·TANG,奥体中心,西餐,9.033333333333333,南京,446
Lavandula馨逸全日餐厅,新街口地区,西餐,8.866666666666667,南京,331
披萨大叔,南大/南师大,比萨,8.466666666666667,南京,44
Oasis绿洲西餐吧,新街口地区,西餐,9.066666666666666,南京,158
Grand James 杰加牛排·酒庄,国际博览中心/元通,牛排,8.966666666666667,南京,265
Brownstone Tapas&Bar 布朗石西班牙餐厅酒吧,南大/南师大,西餐,9.200000000000001,南京,215
Arola Nanjing,新街口地区,西餐,9.133333333333335,南京,1018
Hermit Beer & Kitchen,湖南路,西餐,9.133333333333333,南京,166
创作Kitchen&Bar,珠江路沿线,西餐,8.966666666666667,南京,128
L'ArômeExpress芳芳简餐,虹悦城,西餐,9.033333333333333,南京,226
咕鹿流心披萨,珠江路沿线,比萨,9.133333333333333,南京,50
LadyPineapple,新街口/德基广场,西餐,7.699999999999999,南京,41
秀·爱尔兰西餐吧,南大/南师大,西餐,9.1,南京,111
bluefrog蓝蛙,火车站/玄武湖,西餐,9.066666666666668,南京,139
萨莉亚意式餐厅,环亚凯瑟琳广场,意大利菜,8.633333333333333,南京,43
YUQI Rainy&more,升州路/集庆路,西餐,8.633333333333335,南京,70
Wagas沃歌斯,珠江路沿线,西餐,8.766666666666666,南京,81
柒宝酱,珠江路沿线,西餐,9.1,南京,36
mooolee窖藏牛肉,丹凤街,西餐,8.933333333333334,南京,638
宝莱纳啤酒花园餐厅Paulaner Bräuhaus Nanjing,南大/南师大,西餐,8.933333333333332,南京,162
咖麦乐食集,新街口地区,西餐,8.833333333333332,南京,74
比萨玛尚诺,应天大街/文体路,比萨,9.066666666666668,南京,116
柒焙餐吧Brunch&Bistro,夫子庙地区,西餐,8.933333333333334,南京,131
王品牛排,升州路/集庆路,牛排,8.933333333333332,南京,421
爱舍梵美里墨西哥家庭厨房,安德门/小行,西餐,9.133333333333333,南京,136
山姆墨西哥餐厅,珠江路沿线,西餐,9.133333333333333,南京,120
花·fleur古董西餐厅,秦虹村/中华门,意大利菜,9.033333333333333,南京,208
松子澍,仙林大学城,意大利菜,9.066666666666666,南京,79
Mr&MrsLight 轻食恋仁,百家湖,西餐,9.233333333333333,南京,48
Frenzy Fountain方泉,环亚凯瑟琳广场,西餐,9.066666666666666,南京,316
VINCOOL葡萄酒餐吧,夫子庙地区,西餐,9.133333333333333,南京,178
Fennel&Laurel茴悦,仙林大学城,西餐,9.166666666666666,南京,70
塔可墨西哥餐厅,百家湖,西餐,8.533333333333333,南京,85
塔莎小姐的店,珠江路沿线,西餐,8.933333333333334,南京,81
Attitude餐厅,奥体中心,西餐,9.066666666666666,南京,456
LaMona 拉莫纳,奥体中心,比萨,9.033333333333333,南京,104
醺花园餐厅,紫金山/中山陵,西餐,8.9,南京,240
Seven Poke夏威夷波奇海鲜饭,新街口地区,西餐,9.233333333333333,南京,50
Rose of sharon·沙伦玫瑰（金陵店）和牛专卖,新街口地区,西餐,8.866666666666667,南京,608
慢城故事,夫子庙地区,西餐,8.566666666666666,南京,79
卓美亚酒店·酌鱻,国际博览中心/元通,西餐,9.0,南京,724
vagetale轻食物语,环亚凯瑟琳广场,西餐,9.1,南京,51
Trésor Caché 橙·西餐厅,新街口地区,西餐,8.566666666666668,南京,157
蘑菇餐厅,新街口地区,西餐,7.666666666666667,南京,43
黄油·面包牛排自助餐厅,仙林大学城,西餐,8.233333333333333,南京,77
Natural EATery 犁社,万达广场,西餐,8.966666666666667,南京,277
Mr.Pizza米斯特比萨,珠江路沿线,比萨,8.866666666666665,南京,73
Vancouver Grill温哥华扒房,奥体中心,牛排,8.933333333333332,南京,852
新元素,百家湖,西餐,8.9,南京,132
翠贝卡西餐酒吧,奥体中心,西餐,9.066666666666668,南京,291
弗雷德牛排,新街口地区,牛排,8.633333333333335,南京,119
