商家名,商圈,类型,评分,城市,人均价格
蔡澜港式点心,天河城/体育中心,粤式茶点,8.633333333333333,广州,81
粤集·粤菜正牌,长隆,粤菜馆,8.633333333333333,广州,90
富临食府,北京路商业区,粤菜馆,7.3,广州,76
海门鱼仔店·潮汕味,珠江新城,潮汕菜,8.299999999999999,广州,130
點满籠·传承港式点心,天河城/体育中心,粤式茶点,8.033333333333333,广州,73
表哥好味鹅·首创鲍鱼鸡,长隆/南村,粤菜馆,8.200000000000001,广州,138
北园酒家,越秀公园,粤菜馆,8.200000000000001,广州,143
雅苑餐厅,中山六路,广州菜,7.433333333333334,广州,151
滋粥楼,南村,顺德菜,8.933333333333334,广州,146
劲揪大排档,中山七八路,粤菜馆,7.033333333333334,广州,84
小炳胜,天河城/体育中心,粤菜馆,8.4,广州,118
永兴烧腊,上下九商业区,烧腊,8.566666666666666,广州,61
泮溪酒家,中山七八路,粤菜馆,7.8999999999999995,广州,94
翅叔港式酒家·鱼翅专门店,北京路,广州菜,8.4,广州,141
永利飯店,沿江路/二沙岛,粤菜馆,7.833333333333333,广州,95
向群,中山七八路,广州菜,7.566666666666667,广州,80
美荣粉店,北京路商业区,广州菜,6.900000000000001,广州,53
大同酒家老字号粤菜,天河北/广州东站,广州菜,8.133333333333333,广州,78
向群饭店,中山七八路,粤菜馆,7.166666666666667,广州,75
白天鹅宾馆·宏图府餐厅,沙面,粤式茶点,8.966666666666667,广州,243
九龙茶楼冰室,工业大道,粤式茶点,7.566666666666666,广州,38
御宝轩,珠江新城,粤菜馆,8.9,广州,378
小查楼•摩登粤菜,江南西,广州菜,8.299999999999999,广州,69
甜甜屋,中山六路,广州菜,7.733333333333333,广州,45
新兴饭店·百年羊肉煲,江南大道沿线,广州菜,7.400000000000001,广州,110
丽的面家,上下九,粤菜馆,8.166666666666666,广州,42
大树头森林餐厅,石碁,粤菜馆,8.266666666666667,广州,79
乡下饭庄,琶洲,粤菜馆,8.0,广州,84
南园酒家,江南大道沿线,粤菜馆,7.633333333333333,广州,97
咏藜园·始于1947年香港,天河城/体育中心,粤菜馆,7.966666666666666,广州,83
大家福美食店,芳村,粤菜馆,7.833333333333333,广州,62
广州酒家,高德置地/花城汇,广州菜,8.399999999999999,广州,146
新斗记·新派粤菜,珠江新城,广州菜,7.733333333333333,广州,103
大洋家潮汕特色菜·花胶砂锅粥,天河城/体育中心,潮汕菜,8.466666666666667,广州,127
楼上大排档·午晚饭宵夜直落,珠江新城,广州菜,8.066666666666666,广州,127
虾饺妹·粤菜茶点,海珠广场,粤菜馆,8.166666666666666,广州,74
和苑,珠江新城,粤菜馆,9.066666666666668,广州,283
客语-客家菜,西村/西场,粤菜馆,7.866666666666667,广州,66
煲笼兴·啫啫菜·煲仔饭·煲仔菜,中山七八路,粤菜馆,8.033333333333333,广州,42
文记壹心鸡,上下九,粤菜馆,7.1000000000000005,广州,74
喳喳煲,琶洲,粤菜馆,8.4,广州,80
那未大叔是大厨,兴盛路/跑马场,粤菜馆,8.966666666666667,广州,140
SKY NO.1空中一号,花城汇/高德置地,粤菜馆,8.1,广州,196
广州好·水上茶居,沿江路/二沙岛,粤式茶点,7.666666666666667,广州,83
汕头濠江海鲜风味馆,北京路,潮汕菜,7.566666666666666,广州,83
江 - 由辉师傅主理,天河城/体育中心,粤菜馆,8.8,广州,662
食必居·茶点·广粤名菜,客村/赤岗,广州菜,8.066666666666668,广州,95
喜糖酒家,琶洲,广州菜,7.5,广州,129
二沙壹号,沿江路/二沙岛,广州菜,8.6,广州,181
赏点粤式点心,客村/赤岗,粤式茶点,8.266666666666666,广州,76
滋粥楼小馆,珠江新城,顺德菜,8.833333333333334,广州,113
好客家·私飨,天河城/体育中心,客家菜,8.766666666666667,广州,83
渔意如意·首创顺德金鲷鱼生,滨江路,顺德菜,8.299999999999999,广州,131
德尚煌·顺德菜 ,江南西,顺德菜,8.5,广州,75
太艮堡毋米粥 · 粥底火锅,兴盛路/跑马场,顺德菜,8.266666666666667,广州,143
岭南海晏楼,滨江路,粤菜馆,8.033333333333333,广州,135
翠园JadeGarden,天河城/体育中心,粤菜馆,8.566666666666666,广州,242
彩点,海珠区,粤式茶点,7.6000000000000005,广州,42
孖记士多·始于1998年,中山七八路,粤菜馆,6.599999999999999,广州,55
标记饭店,天河公园/上社,广州菜,7.3999999999999995,广州,49
潮福餐馆,滨江路沿线,潮汕菜,7.366666666666667,广州,87
