商家名,商圈,类型,评分,城市,人均价格
蛙来哒炭烧牛蛙,龙湖狮山天街商场,湘菜,8.9,苏州,83
锅神湘西土家菜,观前街地区,湘菜,8.4,苏州,58
金湘隆·清派湘菜,昆城广场,湘菜,8.6,苏州,102
金海华·宴来湘,苏州中心商场,湘菜,7.466666666666666,苏州,142
海上繁花音乐餐厅,乐和城,湘菜,7.566666666666666,苏州,108
背篓人家,凤凰城,湘菜,9.0,苏州,71
湘西寨子湘菜馆,陆慕元和,湘菜,7.733333333333333,苏州,48
渔米知湘,甪直古镇,湘菜,7.666666666666667,苏州,99
富春晓院,花桥,湘菜,8.266666666666667,苏州,79
27度湘,繁花中心,湘菜,8.6,苏州,71
食在湘,独墅湖大学城,湘菜,8.4,苏州,56
庄家小镇•洞庭小河鲜,浒关镇,湘菜,8.133333333333333,苏州,73
庄家小镇·洞庭小河鲜,万达广场,湘菜,8.233333333333333,苏州,75
湘君私厨,博览中心,湘菜,8.266666666666667,苏州,90
刘正萍·阿婆鱼头,繁花中心,湘菜,8.533333333333333,苏州,58
湘霸王土菜馆,独墅湖大学城,湘菜,8.166666666666666,苏州,66
阿瓦山寨,跨塘,湘菜,8.5,苏州,67
红地道湘菜馆,娄葑镇,湘菜,7.466666666666668,苏州,62
湘膳,独墅湖大学城,湘菜,7.733333333333333,苏州,79
侗湘多也土菜馆,盘门,湘菜,7.6000000000000005,苏州,75
湘当有饭剁椒鱼头,石路地区,湘菜,8.5,苏州,67
江南公社,万达广场,湘菜,7.566666666666666,苏州,64
虞丰廷,五星社区,湘菜,8.0,苏州,63
橘子洲湘菜馆,湖东邻里中心,湘菜,7.8999999999999995,苏州,51
雁城湘菜馆,长桥地区,湘菜,7.433333333333334,苏州,67
小芙蓉湘菜馆,塔园路,湘菜,7.866666666666667,苏州,95
敬斋酒店餐厅,独墅湖大学城,湘菜,8.299999999999999,苏州,139
嬉湘记·连锁湘菜,长桥地区,湘菜,8.299999999999999,苏州,69
与你湘食,万达广场,湘菜,8.966666666666667,苏州,76
印湘荟辣椒炒肉,吾悦广场,湘菜,7.833333333333333,苏州,64
苏湘楼·苏帮菜·湘菜,观前街地区,湘菜,8.4,苏州,61
大碗厨湘菜馆,大润发常熟店,湘菜,7.266666666666667,苏州,76
湘苏汇驿,长桥地区,湘菜,7.766666666666667,苏州,75
湘下佬老长沙吃货铺,紫竹路,湘菜,7.933333333333334,苏州,33
民肴故事,留园/来客茂生活广场,湘菜,7.8999999999999995,苏州,59
湘赣线主题餐厅,东沙湖邻里中心,湘菜,8.1,苏州,61
土婆湖南菜,花桥,湘菜,7.8,苏州,89
楚香阁新派川湘菜,甪直古镇,湘菜,7.3,苏州,0
老K蒸菜,娄葑镇,湘菜,7.400000000000001,苏州,0
河岸微风,长城国际广场,湘菜,7.400000000000001,苏州,134
湘宾楼,长桥地区,湘菜,7.333333333333333,苏州,0
小乔湘·湖南菜,爱琴海购物公园,湘菜,7.866666666666667,苏州,72
湘聚坊概念湘菜,金鸡湖商业广场,湘菜,7.2,苏州,63
天利思,枫桥地区,湘菜,7.333333333333333,苏州,56
娘亲下厨,越溪/SM广场,湘菜,7.533333333333334,苏州,62
唐坊,卜蜂莲花,湘菜,7.833333333333333,苏州,63
蜀湘园,越溪,湘菜,7.566666666666666,苏州,57
湘时代剁椒鱼头,繁花中心,湘菜,8.033333333333333,苏州,85
家宴食府,松陵,湘菜,7.999999999999999,苏州,41
良木音乐餐吧,花桥老镇,湘菜,6.599999999999999,苏州,0
书湘汇,汇金天地,湘菜,7.2,苏州,56
和湘荟,太仓市其他,湘菜,7.3,苏州,115
瀛颂酒店,超华城市广场,湘菜,7.166666666666667,苏州,185
江南人民公社,太平镇,湘菜,7.566666666666666,苏州,50
庄家界,富贵广场,湘菜,7.2,苏州,54
